6;39;115 
6;40;115 
6;41;119 
6;42;122 
6;43;125 
6;44;127 
6;45;127 
6;46;129 
6;47;131 
6;48;133 
6;49;141 
6;50;135 
6;51;137 
6;52;132 
6;53;124 
6;54;122 
6;55;125 
6;56;126 
6;57;127 
6;58;128 
6;59;127 
6;60;126 
6;61;124 
6;62;120 
6;63;118 
6;64;118 
6;65;117 
6;66;119 
6;67;124 
6;68;125 
6;69;130 
6;70;132 
6;71;135 
6;72;136 
6;73;135 
6;74;131 
6;75;135 
6;76;123 
6;77;112 
6;78;106 
6;79;106 
6;80;107 
6;81;110 
6;82;114 
6;83;116 
6;84;92 
6;85;105 
6;86;124 
6;87;130 
6;88;138 
6;89;142 
6;90;147 
6;91;147 
6;92;142 
6;93;139 
6;94;138 
6;95;136 
6;96;141 
6;97;142 
6;98;146 
6;99;126 
7;0;117 
7;1;111 
7;2;108 
7;3;112 
7;4;119 
7;5;124 
7;6;130 
7;7;131 
7;8;133 
7;9;136 
7;10;133 
7;11;134 
7;12;138 
7;13;138 
7;14;138 
7;15;138 
7;16;136 
7;17;129 
7;18;123 
7;19;115 
7;20;109 
7;21;109 
7;22;109 
7;23;117 
7;24;124 
7;25;122 
7;26;105 
7;27;131 
7;28;127 
7;29;127 
7;30;121 
7;31;115 
7;32;110 
7;33;108 
7;34;107 
7;35;113 
7;36;115 
7;37;115 
7;38;114 
7;39;114 
7;40;116 
7;41;119 
7;42;122 
7;43;127 
7;44;129 
7;45;129 
7;46;132 
7;47;132 
7;48;135 
7;49;136 
7;50;137 
7;51;133 
7;52;130 
7;53;126 
7;54;124 
7;55;125 
7;56;124 
7;57;125 
7;58;127 
7;59;127 
7;60;127 
7;61;127 
7;62;126 
7;63;125 
7;64;121 
7;65;122 
7;66;127 
7;67;129 
7;68;130 
7;69;129 
7;70;130 
7;71;136 
7;72;135 
7;73;136 
7;74;132 
7;75;124 
7;76;118 
7;77;110 
7;78;103 
7;79;101 
7;80;103 
7;81;105 
7;82;107 
7;83;112 
7;84;104 
7;85;109 
7;86;119 
7;87;125 
7;88;132 
7;89;139 
7;90;143 
7;91;146 
7;92;143 
7;93;139 
7;94;138 
7;95;138 
7;96;141 
7;97;143 
7;98;147 
7;99;130 
8;0;119 
8;1;113 
8;2;114 
8;3;115 
8;4;121 
8;5;127 
8;6;132 
8;7;132 
8;8;134 
8;9;135 
8;10;133 
8;11;135 
8;12;138 
8;13;137 
8;14;137 
8;15;138 
8;16;138 
8;17;133 
8;18;126 
8;19;118 
8;20;114 
8;21;114 
8;22;115 
8;23;120 
8;24;123 
8;25;124 
8;26;129 
8;27;130 
8;28;127 
8;29;123 
8;30;121 
8;31;116 
8;32;115 
8;33;113 
8;34;114 
8;35;119 
8;36;117 
8;37;117 
8;38;118 
8;39;116 
8;40;118 
8;41;121 
8;42;126 
8;43;131 
8;44;130 
8;45;133 
8;46;132 
8;47;133 
8;48;136 
8;49;136 
8;50;136 
8;51;132 
8;52;129 
8;53;126 
8;54;124 
8;55;125 
8;56;124 
8;57;126 
8;58;127 
8;59;127 
8;60;127 
8;61;127 
8;62;116 
8;63;126 
8;64;128 
8;65;129 
8;66;110 
8;67;107 
8;68;124 
8;69;131 
8;70;130 
8;71;134 
8;72;138 
8;73;136 
8;74;127 
8;75;117 
8;76;115 
8;77;111 
8;78;100 
8;79;99 
8;80;99 
8;81;102 
8;82;101 
8;83;105 
8;84;107 
8;85;103 
8;86;110 
8;87;119 
8;88;126 
8;89;134 
8;90;136 
8;91;138 
8;92;136 
8;93;137 
8;94;136 
8;95;134 
8;96;135 
8;97;137 
8;98;143 
8;99;137 
9;0;120 
9;1;118 
9;2;118 
9;3;120 
9;4;126 
9;5;129 
9;6;133 
9;7;132 
9;8;133 
9;9;134 
9;10;134 
9;11;134 
9;12;131 
9;13;134 
9;14;136 
9;15;137 
9;16;131 
9;17;119 
9;18;126 
9;19;121 
9;20;120 
9;21;117 
9;22;116 
9;23;119 
9;24;122 
9;25;122 
9;26;120 
9;27;121 
9;28;121 
9;29;120 
9;30;120 
9;31;117 
9;32;116 
9;33;118 
9;34;120 
9;35;123 
9;36;122 
9;37;122 
9;38;121 
9;39;119 
9;40;120 
9;41;121 
9;42;128 
9;43;132 
9;44;134 
9;45;135 
9;46;135 
9;47;133 
9;48;136 
9;49;136 
9;50;136 
9;51;132 
9;52;131 
9;53;126 
9;54;124 
9;55;125 
9;56;123 
9;57;125 
9;58;126 
9;59;125 
9;60;127 
9;61;129 
9;62;129 
9;63;127 
9;64;131 
9;65;122 
9;66;107 
9;67;103 
9;68;105 
9;69;112 
9;70;130 
9;71;134 
9;72;140 
9;73;134 
9;74;129 
9;75;120 
9;76;117 
9;77;113 
9;78;102 
9;79;99 
9;80;101 
9;81;101 
9;82;101 
9;83;101 
9;84;96 
9;85;98 
9;86;106 
9;87;112 
9;88;119 
9;89;126 
9;90;128 
9;91;132 
9;92;134 
9;93;134 
9;94;131 
9;95;131 
9;96;131 
9;97;137 
9;98;141 
9;99;139 
10;0;122 
10;1;121 
10;2;122 
10;3;124 
10;4;129 
10;5;131 
10;6;132 
10;7;130 
10;8;130 
10;9;130 
10;10;133 
10;11;135 
10;12;130 
10;13;134 
10;14;135 
10;15;133 
10;16;129 
10;17;105 
10;18;127 
10;19;124 
10;20;115 
10;21;101 
10;22;103 
10;23;113 
10;24;120 
10;25;120 
10;26;118 
10;27;118 
10;28;120 
10;29;120 
10;30;120 
10;31;119 
10;32;119 
10;33;119 
10;34;123 
10;35;124 
10;36;125 
10;37;125 
10;38;122 
10;39;121 
10;40;122 
10;41;125 
10;42;130 
10;43;135 
10;44;135 
10;45;138 
10;46;136 
10;47;136 
10;48;136 
10;49;136 
10;50;136 
10;51;134 
10;52;131 
10;53;127 
10;54;124 
10;55;122 
10;56;122 
10;57;124 
10;58;125 
10;59;126 
10;60;127 
10;61;128 
10;62;128 
10;63;115 
10;64;133 
10;65;126 
10;66;115 
10;67;105 
10;68;98 
10;69;106 
10;70;132 
10;71;134 
10;72;139 
10;73;137 
10;74;130 
10;75;122 
10;76;116 
10;77;107 
10;78;104 
10;79;104 
10;80;104 
10;81;105 
10;82;102 
10;83;100 
10;84;99 
10;85;102 
10;86;101 
10;87;110 
10;88;114 
10;89;121 
10;90;125 
10;91;128 
10;92;128 
10;93;130 
10;94;129 
10;95;131 
10;96;131 
10;97;132 
10;98;139 
10;99;140 
11;0;122 
11;1;128 
11;2;127 
11;3;129 
11;4;131 
11;5;132 
11;6;132 
11;7;130 
11;8;131 
11;9;130 
11;10;130 
11;11;133 
11;12;131 
11;13;134 
11;14;135 
11;15;130 
11;16;130 
11;17;130 
11;18;127 
11;19;124 
11;20;100 
11;21;86 
11;22;90 
11;23;104 
11;24;117 
11;25;120 
11;26;115 
11;27;115 
11;28;117 
11;29;118 
11;30;116 
11;31;117 
11;32;118 
11;33;120 
11;34;126 
11;35;126 
11;36;127 
11;37;127 
11;38;126 
11;39;124 
11;40;126 
11;41;128 
11;42;131 
11;43;135 
11;44;135 
11;45;138 
11;46;135 
11;47;136 
11;48;136 
11;49;136 
11;50;136 
11;51;134 
11;52;132 
11;53;129 
11;54;124 
11;55;122 
11;56;121 
11;57;123 
11;58;122 
11;59;125 
11;60;127 
11;61;128 
11;62;128 
11;63;130 
11;64;131 
11;65;127 
11;66;103 
11;67;110 
11;68;102 
11;69;114 
11;70;130 
11;71;134 
11;72;137 
11;73;133 
11;74;122 
11;75;120 
11;76;114 
11;77;110 
11;78;109 
11;79;111 
11;80;111 
11;81;111 
11;82;103 
11;83;102 
11;84;98 
11;85;100 
11;86;102 
11;87;104 
11;88;110 
11;89;115 
11;90;119 
11;91;122 
11;92;126 
11;93;126 
11;94;127 
11;95;128 
11;96;130 
11;97;133 
11;98;141 
11;99;142 
12;0;120 
12;1;122 
12;2;130 
12;3;134 
12;4;136 
12;5;134 
12;6;131 
12;7;131 
12;8;131 
12;9;131 
12;10;129 
12;11;130 
12;12;133 
12;13;133 
12;14;132 
12;15;129 
12;16;129 
12;17;125 
12;18;126 
12;19;119 
12;20;98 
12;21;84 
12;22;87 
12;23;103 
12;24;119 
12;25;117 
12;26;113 
12;27;112 
12;28;113 
12;29;114 
12;30;115 
12;31;118 
12;32;118 
12;33;121 
12;34;124 
12;35;126 
12;36;127 
12;37;127 
12;38;127 
12;39;127 
12;40;126 
12;41;129 
12;42;129 
12;43;133 
12;44;134 
12;45;137 
12;46;136 
12;47;135 
12;48;135 
12;49;135 
12;50;135 
12;51;135 
12;52;133 
12;53;130 
12;54;127 
12;55;122 
12;56;121 
12;57;121 
12;58;121 
12;59;123 
12;60;126 
12;61;128 
12;62;128 
12;63;129 
12;64;117 
12;65;127 
12;66;119 
12;67;118 
12;68;117 
12;69;123 
12;70;128 
12;71;130 
12;72;132 
12;73;119 
12;74;111 
12;75;117 
12;76;113 
12;77;112 
12;78;114 
12;79;117 
12;80;117 
12;81;115 
12;82;110 
12;83;105 
12;84;102 
12;85;101 
12;86;102 
12;87;105 
12;88;108 
12;89;111 
12;90;116 
12;91;121 
12;92;124 
12;93;126 
12;94;126 
12;95;129 
12;96;131 
12;97;131 
12;98;140 
12;99;142 
13;0;108 
13;1;113 
13;2;131 
13;3;136 
13;4;137 
13;5;136 
13;6;130 
13;7;131 
13;8;128 
13;9;129 
13;10;128 
13;11;130 
13;12;132 
13;13;132 
13;14;132 
13;15;129 
13;16;127 
13;17;127 
13;18;124 
13;19;122 
13;20;106 
13;21;95 
13;22;98 
13;23;111 
13;24;120 
13;25;116 
13;26;112 
13;27;111 
13;28;111 
13;29;113 
13;30;116 
13;31;118 
13;32;119 
13;33;118 
13;34;122 
13;35;124 
13;36;126 
13;37;127 
13;38;129 
13;39;127 
13;40;126 
13;41;127 
13;42;130 
13;43;131 
13;44;131 
13;45;133 
13;46;134 
13;47;132 
13;48;133 
13;49;133 
13;50;134 
13;51;136 
13;52;135 
13;53;131 
13;54;127 
13;55;124 
13;56;121 
13;57;120 
13;58;122 
13;59;123 
13;60;125 
13;61;128 
13;62;128 
13;63;126 
13;64;128 
13;65;118 
13;66;121 
13;67;122 
13;68;120 
13;69;121 
13;70;124 
13;71;128 
13;72;130 
13;73;126 
13;74;114 
13;75;116 
13;76;114 
13;77;114 
13;78;117 
13;79;119 
13;80;118 
13;81;119 
13;82;114 
13;83;110 
13;84;103 
13;85;103 
13;86;105 
13;87;104 
13;88;106 
13;89;109 
13;90;116 
13;91;119 
13;92;124 
13;93;127 
13;94;125 
13;95;127 
13;96;129 
13;97;132 
13;98;137 
13;99;140 
14;0;103 
14;1;99 
14;2;120 
14;3;137 
14;4;134 
14;5;131 
14;6;130 
14;7;128 
14;8;125 
14;9;126 
14;10;126 
14;11;127 
14;12;129 
14;13;132 
14;14;132 
14;15;129 
14;16;129 
14;17;127 
14;18;123 
14;19;123 
14;20;116 
14;21;115 
14;22;116 
14;23;123 
14;24;118 
14;25;114 
14;26;108 
14;27;111 
14;28;111 
14;29;114 
14;30;114 
14;31;115 
14;32;118 
14;33;117 
14;34;116 
14;35;119 
14;36;123 
14;37;125 
14;38;125 
14;39;127 
14;40;126 
14;41;128 
14;42;129 
14;43;130 
14;44;129 
14;45;129 
14;46;130 
14;47;131 
14;48;129 
14;49;131 
14;50;130 
14;51;131 
14;52;133 
14;53;132 
14;54;130 
14;55;127 
14;56;122 
14;57;120 
14;58;120 
14;59;118 
14;60;121 
14;61;122 
14;62;122 
14;63;122 
14;64;123 
14;65;123 
14;66;122 
14;67;121 
14;68;117 
14;69;117 
14;70;118 
14;71;122 
14;72;122 
14;73;120 
14;74;117 
14;75;112 
14;76;113 
14;77;111 
14;78;113 
14;79;117 
14;80;121 
14;81;121 
14;82;119 
14;83;112 
14;84;108 
14;85;107 
14;86;104 
14;87;103 
14;88;105 
14;89;108 
14;90;114 
14;91;117 
14;92;108 
14;93;125 
14;94;126 
14;95;126 
14;96;128 
14;97;133 
14;98;137 
14;99;136 
15;0;96 
15;1;98 
15;2;120 
15;3;138 
15;4;128 
15;5;131 
15;6;132 
15;7;128 
15;8;128 
15;9;125 
15;10;125 
15;11;126 
15;12;129 
15;13;131 
15;14;133 
15;15;132 
15;16;129 
15;17;127 
15;18;124 
15;19;122 
15;20;120 
15;21;121 
15;22;119 
15;23;122 
15;24;117 
15;25;116 
15;26;112 
15;27;111 
15;28;112 
15;29;113 
15;30;115 
15;31;118 
15;32;118 
15;33;116 
15;34;116 
15;35;117 
15;36;117 
15;37;123 
15;38;125 
15;39;128 
15;40;127 
15;41;128 
15;42;127 
15;43;128 
15;44;130 
15;45;130 
15;46;130 
15;47;128 
15;48;127 
15;49;127 
15;50;129 
15;51;130 
15;52;131 
15;53;132 
15;54;129 
15;55;129 
15;56;124 
15;57;121 
15;58;122 
15;59;119 
15;60;119 
15;61;121 
15;62;120 
15;63;119 
15;64;119 
15;65;119 
15;66;112 
15;67;117 
15;68;115 
15;69;114 
15;70;116 
15;71;117 
15;72;118 
15;73;115 
15;74;113 
15;75;111 
15;76;110 
15;77;111 
15;78;113 
15;79;113 
15;80;121 
15;81;123 
15;82;120 
15;83;121 
15;84;112 
15;85;107 
15;86;105 
15;87;104 
15;88;101 
15;89;108 
15;90;112 
15;91;119 
15;92;120 
15;93;118 
15;94;123 
15;95;126 
15;96;129 
15;97;132 
15;98;133 
15;99;132 
16;0;99 
16;1;105 
16;2;120 
16;3;135 
16;4;139 
16;5;138 
16;6;133 
16;7;129 
16;8;128 
16;9;125 
16;10;126 
16;11;123 
16;12;126 
16;13;130 
16;14;130 
16;15;129 
16;16;127 
16;17;125 
16;18;123 
16;19;123 
16;20;120 
16;21;120 
16;22;120 
16;23;120 
16;24;119 
16;25;117 
16;26;112 
16;27;113 
16;28;114 
16;29;116 
16;30;117 
16;31;117 
16;32;117 
16;33;116 
16;34;114 
16;35;116 
16;36;118 
16;37;120 
16;38;120 
16;39;124 
16;40;127 
16;41;126 
16;42;127 
16;43;128 
16;44;130 
16;45;130 
16;46;129 
16;47;128 
16;48;125 
16;49;124 
16;50;124 
16;51;126 
16;52;130 
16;53;131 
16;54;133 
16;55;130 
16;56;127 
16;57;123 
16;58;121 
16;59;119 
16;60;117 
16;61;120 
16;62;119 
16;63;121 
16;64;119 
16;65;117 
16;66;114 
16;67;117 
16;68;116 
16;69;111 
16;70;111 
16;71;112 
16;72;114 
16;73;112 
16;74;112 
16;75;109 
16;76;109 
16;77;110 
16;78;98 
16;79;91 
16;80;119 
16;81;122 
16;82;109 
16;83;112 
16;84;118 
16;85;109 
16;86;105 
16;87;105 
16;88;90 
16;89;106 
16;90;110 
16;91;113 
16;92;118 
16;93;116 
16;94;119 
16;95;124 
16;96;127 
16;97;130 
16;98;132 
16;99;128 
17;0;110 
17;1;117 
17;2;130 
17;3;136 
17;4;138 
17;5;132 
17;6;134 
17;7;129 
17;8;127 
17;9;125 
17;10;126 
17;11;126 
17;12;127 
17;13;129 
17;14;128 
17;15;125 
17;16;124 
17;17;117 
17;18;118 
17;19;120 
17;20;116 
17;21;117 
17;22;117 
17;23;117 
17;24;119 
17;25;118 
17;26;115 
17;27;117 
17;28;119 
17;29;122 
17;30;121 
17;31;121 
17;32;119 
17;33;118 
17;34;115 
17;35;117 
17;36;117 
17;37;122 
17;38;122 
17;39;126 
17;40;128 
17;41;127 
17;42;129 
17;43;128 
17;44;130 
17;45;130 
17;46;129 
17;47;125 
17;48;123 
17;49;120 
17;50;122 
17;51;124 
17;52;128 
17;53;130 
17;54;134 
17;55;131 
17;56;129 
17;57;126 
17;58;122 
17;59;122 
17;60;121 
17;61;118 
17;62;107 
17;63;118 
17;64;113 
17;65;117 
17;66;112 
17;67;111 
17;68;110 
17;69;109 
17;70;109 
17;71;110 
17;72;110 
17;73;110 
17;74;109 
17;75;109 
17;76;110 
17;77;111 
17;78;106 
17;79;101 
17;80;115 
17;81;119 
17;82;108 
17;83;116 
17;84;119 
17;85;112 
17;86;108 
17;87;105 
17;88;104 
17;89;105 
17;90;106 
17;91;110 
17;92;111 
17;93;113 
17;94;116 
17;95;121 
17;96;125 
17;97;128 
17;98;131 
17;99;124 
18;0;118 
18;1;124 
18;2;131 
18;3;133 
18;4;135 
18;5;124 
18;6;133 
18;7;130 
18;8;128 
18;9;127 
18;10;126 
18;11;125 
18;12;125 
18;13;122 
18;14;120 
18;15;118 
18;16;112 
18;17;111 
18;18;116 
18;19;119 
18;20;119 
18;21;117 
18;22;118 
18;23;118 
18;24;118 
18;25;116 
18;26;116 
18;27;118 
18;28;120 
18;29;122 
18;30;125 
18;31;127 
18;32;123 
18;33;123 
18;34;122 
18;35;120 
18;36;121 
18;37;124 
18;38;124 
18;39;128 
18;40;129 
18;41;129 
18;42;129 
18;43;128 
18;44;128 
18;45;129 
18;46;128 
18;47;126 
18;48;124 
18;49;121 
18;50;119 
18;51;122 
18;52;126 
18;53;129 
18;54;131 
18;55;131 
18;56;130 
18;57;127 
18;58;123 
18;59;122 
18;60;122 
18;61;124 
18;62;119 
18;63;119 
18;64;111 
18;65;111 
18;66;114 
18;67;107 
18;68;108 
18;69;109 
18;70;108 
18;71;109 
18;72;111 
18;73;110 
18;74;111 
18;75;109 
18;76;109 
18;77;110 
18;78;110 
18;79;91 
18;80;106 
18;81;115 
18;82;120 
18;83;123 
18;84;117 
18;85;110 
18;86;104 
18;87;101 
18;88;102 
18;89;103 
18;90;104 
18;91;107 
18;92;109 
18;93;109 
18;94;113 
18;95;119 
18;96;122 
18;97;123 
18;98;130 
18;99;118 
19;0;118 
19;1;120 
19;2;125 
19;3;128 
19;4;134 
19;5;134 
19;6;131 
19;7;128 
19;8;125 
19;9;124 
19;10;123 
19;11;120 
19;12;121 
19;13;118 
19;14;118 
19;15;113 
19;16;111 
19;17;113 
19;18;115 
19;19;119 
19;20;120 
19;21;119 
19;22;117 
19;23;116 
19;24;116 
19;25;116 
19;26;116 
19;27;117 
19;28;118 
19;29;121 
19;30;121 
19;31;124 
19;32;125 
19;33;125 
19;34;124 
19;35;124 
19;36;125 
19;37;128 
19;38;125 
19;39;130 
19;40;129 
19;41;129 
19;42;129 
19;43;129 
19;44;129 
19;45;128 
19;46;127 
19;47;124 
19;48;122 
19;49;121 
19;50;120 
19;51;121 
19;52;123 
19;53;127 
19;54;129 
19;55;131 
19;56;128 
19;57;122 
19;58;118 
19;59;121 
19;60;122 
19;61;120 
19;62;113 
19;63;119 
19;64;108 
19;65;105 
19;66;109 
19;67;108 
19;68;105 
19;69;107 
19;70;107 
19;71;110 
19;72;112 
19;73;112 
19;74;110 
19;75;111 
19;76;111 
19;77;111 
19;78;111 
19;79;110 
19;80;109 
19;81;110 
19;82;113 
19;83;116 
19;84;116 
19;85;112 
19;86;105 
19;87;102 
19;88;101 
19;89;102 
19;90;105 
19;91;99 
19;92;103 
19;93;104 
19;94;110 
19;95;114 
19;96;120 
19;97;123 
19;98;127 
19;99;114 
